date,Hs,Tp,Shoreline,dx,Hs0,Hsb,omega,omega_filt
2009-06-07,0.66784544875,14.42307675,,,0.5967001583395097,1.1847493982592727,1.6755069583368007,2.7627384145786293
2009-06-08,0.6821469429166666,14.627594625,,,0.6060317315491476,1.2063237169721306,1.6874588871953706,2.721267792178775
2009-06-09,0.6071474158333333,14.520756958333337,,,0.5409982842201658,1.098375459971901,1.5129796061249579,2.6745923561081826
2009-06-10,0.7056783125,14.959346333333334,98.41927811377788,6.270129854181988,0.6212511527456333,1.2415871848806053,1.7069560265985766,2.635326401577196
2009-06-11,0.6746716604166667,15.56776625,,,0.5842781766917575,1.2011151961880253,1.5681743486121629,2.594416481905522
2009-06-12,0.7054899087500001,14.888583833333334,,,0.6222878242496573,1.240888636931958,1.7146109583000069,2.560565104924645
2009-06-13,0.71833064875,15.428877291666666,,,0.6244041020605414,1.2621318796609051,1.6846832244930827,2.526561118917568
2009-06-14,0.7057700745833334,15.201465666666666,,,0.617256576807522,1.2431546949415373,1.6799871371354695,2.4941685742926274
2009-06-15,0.77120156125,14.845340304166667,,,0.6810560055347078,1.3322346745675373,1.8797752286500995,2.4706304767494682
2009-06-16,0.6044476170833334,15.8653855,,,0.5193443233788494,1.1013946722405186,1.3785934804457431,2.429103751672152
2009-06-17,0.6606665925,15.155678083333331,,,0.5785266307836285,1.1789278886952292,1.5773757299435267,2.395684725398823
2009-06-18,0.61825297625,14.435286833333334,,,0.5522031405624097,1.1139037691301616,1.549776165711137,2.362901701754683
2009-06-19,0.5569420320833333,13.708791,,,0.507723224614464,1.0202337692292056,1.470073399938514,2.329134217487507
2009-06-20,0.58214555,13.356227166666663,,,0.5360869019227024,1.0545327803263473,1.5771607650166393,2.300803611542296
2009-06-21,0.87772366125,9.314058875,,,0.9103247153860488,1.3944760742376696,3.409942115803899,2.342763039352811
2009-06-22,0.97076896,10.506949208333332,,,0.9725862474598115,1.5428779097896033,3.3432390302466035,2.380794116722607
2009-06-23,0.7047484924999999,10.391771333333333,,,0.7084841594176802,1.192170460808037,2.45398980152103,2.38393331874698
2009-06-24,0.57953975375,9.734848458333332,,,0.5939244238187543,1.008590874964877,2.1541811251225225,2.375536606829575
2009-06-25,0.4559736079166667,13.585859333333334,,,0.41713910127733195,0.8686763039757971,1.214453168069668,2.3313059534013623
2009-06-26,0.5621749425,16.346155,,,0.47698921548251655,1.0412895297594735,1.244468909331762,2.289992104614377
2009-06-27,0.7573535933333333,13.903642791666668,,,0.6866128764497693,1.3062292485837337,1.9710528466989412,2.2779506609526323
2009-06-28,0.73112579375,13.359788125,,,0.6732109676019318,1.265433078890679,1.9802531594638504,2.2669031179210593
2009-06-29,0.74222458125,14.703907291666669,,,0.6580188945883926,1.2911069004250992,1.8265466021948535,2.250604837640934
2009-06-30,0.8316183104166667,14.743589833333331,,,0.7364657766544603,1.4143658467482,2.041028092441375,2.242997022434581
2009-07-01,0.8045036470833334,14.026251375,,,0.7268360476567646,1.3719055789513928,2.075461009490832,2.2365096983958375
2009-07-02,0.7259543529166667,14.126983833333334,,,0.6540124027708641,1.2644072439431966,1.8594651582281396,2.2217839579841936
2009-07-03,0.6224909066666667,13.849206166666669,,,0.5652184256239409,1.1161984356146903,1.6264334995284142,2.198924155232862
2009-07-04,0.60569993125,15.523505,,,0.5251679402255278,1.1016227285115798,1.4118739267790201,2.1686184037606333
2009-07-05,0.7542582666666666,15.491453666666668,,,0.6545353842520459,1.3127492568208379,1.7617978918116657,2.1521758772804156
2009-07-06,0.8402372908333334,16.079060833333333,,,0.7178929401093002,1.4346647434989392,1.8909038823522695,2.1419497149479927
2009-07-07,0.65653435875,15.26251575,,,0.5732490372281684,1.1736092552421213,1.5565372332561296,2.11971858573404
2009-07-08,0.6086525925,15.018315333333334,,,0.5349725649961458,1.1033469645533156,1.4664809882124399,2.094251896861038
2009-07-09,0.55412275125,14.079670125,,,0.49987417068242446,1.0184130545826826,1.4241039195362066,2.0689893574552256
2009-07-10,0.62071478625,13.58211225,,,0.5679104172308075,1.111755285142376,1.6536856403068092,2.0533506223603792
2009-07-11,0.62041777,14.053723791666668,,,0.560088071782843,1.1146025514647293,1.5974269028254284,2.0361680421458943
2009-07-12,0.6293809391666666,13.409330208333332,,,0.578700041785451,1.1228559733581256,1.69837926991461,2.0231813469476543
2009-07-13,0.7422837675,9.482693816666666,,,0.7662108306691698,1.2236289092037176,2.832477149886558,2.0535225185440993
2009-07-14,0.82588237375,6.003926450000001,,,0.9033776738876659,1.1627009743187227,4.977497076910467,2.1648298009594185
2009-07-15,0.6747891500000001,7.821749666666666,,,0.7263447721163077,1.085510991850819,3.1217085812885017,2.20121004024277
2009-07-16,0.4412462529166667,13.412698083333332,,,0.4056756128629695,0.8451776204095427,1.1904003919242723,2.1625737898689628
2009-07-17,0.5603961016666666,11.715229270833332,,,0.5415514756602462,1.0088126519662002,1.7309020522913359,2.1461069594179008
2009-07-18,0.6859122575000001,9.884267654166669,,,0.6999035219073628,1.15719553811088,2.5110319955104723,2.1600722171364644
2009-07-19,0.6967918929166667,12.183097216666669,,,0.6640580645965748,1.2063305786033791,2.069538733115553,2.1567105234251023
2009-07-20,0.57380709875,14.126983833333334,110.43065542770104,12.011377313923177,0.5169429150368972,1.0475439615378896,1.4697539912569104,2.1303670186280192
2009-07-21,0.5589251525,11.785714,,,0.5389961672611309,1.0074170789997243,1.716034186901711,2.112492610417392
2009-07-22,0.6206129258333334,15.651710166666668,,,0.5362613741076225,1.1238913811196027,1.4347862270591512,2.0857715220496815
2009-07-23,0.5984949708333334,14.606227083333332,,,0.5320278995980396,1.0863284505761284,1.4826909498254248,2.0621955517330544
2009-07-24,0.7753039745833333,16.975108333333335,,,0.6473194729110251,1.3496413257532718,1.6526756769044137,2.0459854071150754
2009-07-25,1.0407788679166667,16.452992666666667,,,0.8806351138574755,1.7050344910870459,2.2889786463490096,2.05446157714138
2009-07-26,0.9100631791666666,15.323565833333332,,,0.7933090884694424,1.524390690007478,2.149017165481243,2.0578674376226056
2009-07-27,0.6307584754166666,13.934676166666668,,,0.5713403486937358,1.1286338645102636,1.6379264419130268,2.0419413475721457
2009-07-28,0.5992179579166667,13.888888833333333,,,0.5434749855864659,1.082951624224907,1.5611531081732177,2.023237580086865
2009-07-29,0.6040027804166667,16.025642,,,0.5167786244962236,1.1014586972219544,1.3638031234568058,1.9978382500778742
2009-07-30,0.54465279125,14.652014666666666,,,0.4835532251854918,1.0076571104725218,1.3450875985342008,1.9727014799258458
2009-07-31,0.5157253229166666,13.743385958333334,,,0.46968600756965123,0.959581802811008,1.3578534281289607,1.9487920138057955
2009-08-01,0.492349645,14.212719,,,0.4424917590894355,0.9272427063298808,1.2535008682023214,1.9220619402396568
2009-08-02,0.5009724229166667,16.43356675,,,0.4241007995155658,0.9498749064032976,1.1030880158435088,1.8894836536273283
2009-08-03,0.7173479233333334,16.7929305,,,0.6017050662695274,1.267523264658489,1.5457225205191134,1.876101953109385
2009-08-04,0.8053113504166666,14.277623995833332,,,0.7224473459354973,1.3750096454218004,2.040967360186321,1.8825695831550493
2009-08-05,0.8177779016666666,14.789377416666667,,,0.7232979429529235,1.3958287821847528,2.000845976617035,1.8871382797989678
2009-08-06,0.8606443545833334,10.188491916666669,,,0.870416520925447,1.394517828725917,3.0566238590856467,1.9313087225887156
2009-08-07,0.8616209291666667,6.1785434708333336,,,0.9434323184922444,1.2176471335662453,5.04612858139359,2.0494882077192527
2009-08-08,0.7978797925,11.005680470833331,,,0.7875743553248894,1.3276341698741543,2.6233047521064288,2.0713383034688437
2009-08-09,0.7008792104166667,11.791595833333332,,,0.675770264365369,1.2074431852568894,2.150793784497376,2.073572857867392
2009-08-10,0.5704012495833334,14.650488666666666,,,0.5064345345107764,1.045581531138039,1.4088233371404666,2.0471099647425466
2009-08-11,0.4764976516666666,14.187718666666669,,,0.4285453280048902,0.9031519991339175,1.2152800712427945,2.0153711176432383
2009-08-12,0.5348585645833334,13.303213133333337,,,0.493294383838363,0.9850674414424213,1.4548244292551045,1.9936213791514952
2009-08-13,0.50122582375,14.710012333333331,,,0.4442868144091718,0.9431360876038565,1.2329588466188124,1.9617545962542473
2009-08-14,0.4619146866666666,12.190190541666666,,,0.44012240389677804,0.8682831781069477,1.3711325995344792,1.93701017846219
2009-08-15,0.5895956645833333,8.290816041666668,,,0.6280622270968205,0.9890983104325729,2.573268963908058,1.9599200004289055
2009-08-16,0.6516193129166666,7.139614004166667,,,0.7096726776396616,1.0273413527710598,3.302534738362147,2.0104717154742366
2009-08-17,0.5850348279166667,8.38963525,,,0.621724303224107,0.9857661838000228,2.5232879917737168,2.0300648487005932
2009-08-18,0.56581092875,13.723181666666669,,,0.515596934464118,1.033305151986094,1.4919171241784446,2.009511175175225
2009-08-19,0.4747652895833333,13.650793333333333,110.77975746354868,0.349102035847622,0.4335252021786681,0.8975797472852782,1.2584884898528907,1.9810323584886915
2009-08-20,0.4421408962499999,13.405962333333331,,,0.40657687736168335,0.8465093263010987,1.1934132960214776,1.9505827343346835
2009-08-21,0.5891586233333334,10.237482945833332,,,0.5949887356588542,1.030582301709565,2.0824147297851963,1.9557038777095899
2009-08-22,0.6393965404166667,17.424243,,,0.5278729460501058,1.1584665540615577,1.3278363168464016,1.931896314840496
2009-08-23,0.64863615875,16.1858985,,,0.5526458114851446,1.166838203234554,1.4500818680216092,1.913325305976513
2009-08-24,0.6642564375,15.926435583333337,,,0.5698146327388333,1.1880445390382035,1.5091950158094505,1.8964798841412036
2009-08-25,0.8585765045833332,16.025642,,,0.7345893089387299,1.4593526999237432,1.9386157756916613,1.89690097728719
2009-08-26,0.7906243516666667,16.1858985,,,0.6736214602170316,1.3670546143001636,1.7675086738574048,1.8909004947334316
2009-08-27,0.7943220425,15.319567375,,,0.6924912323042958,1.3671886117701417,1.8761963774662158,1.8890454429630026
2009-08-28,0.7202442745833334,15.605922583333331,,,0.623110457490805,1.2658032888533786,1.6700079789770808,1.8795493528029368
2009-08-29,0.6206054416666666,14.514651916666669,,,0.5530836898759282,1.1177733214730148,1.547166786476348,1.8660213517306274
2009-08-30,0.7752913154166666,12.873493958333333,,,0.724014906548657,1.3215237976695722,2.1791978676954806,1.877745882153005
2009-08-31,0.6908285725000001,10.349326541666668,,,0.6953636635120809,1.1725539625620118,2.415385090681054,1.8981113350330179
2009-09-01,0.5295760441666667,13.417277041666669,,,0.48682069029012875,0.9780462351500521,1.4282101776718739,1.8795066888606102
2009-09-02,0.4695564583333333,12.09307075,,,0.44869374653972904,0.8789679901409755,1.405009964157192,1.8605261226197918
2009-09-03,0.4027339604166666,11.111111,,,0.39628108813132096,0.7693147876436642,1.311562365449006,1.8380671325412072
2009-09-04,0.4456896125,9.343348291666668,,,0.46186533938048974,0.8113565029722359,1.7260690034406285,1.8323421712163017
